dispute,dem,growth,allies,contig,capratio,trade,py,pys1,pys2,pys3,contdisp,prefail,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34
0,-7,8.5900002,0,0,6.8899999,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,.94,0,0,99.889999,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,4.9099998,0,0,178.16,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,1.41,0,1,3.3800001,.0054000001,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,2.0699999,0,0,12.91,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,1.85,0,0,30.09,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,1.4299999,0,0,858.25,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,2.3199999,0,1,3.3599999,.0038000001,20,-905.70605,-2962.8237,-4155.9414,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,1.41,0,0,8.9700003,.0035999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-.13,0,0,14.39,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,2.0999999,0,0,125.14,.0012000001,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,5.9499998,0,0,9.2700005,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10,-.1,1,1,1.09,.00060000003,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,7.46,0,0,37.93,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,1.5,0,0,35.57,.0024000001,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,1.5599999,1,0,44.799999,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,-2.96,1,1,1.3,.0070000002,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,-8.8699999,0,0,8.7200003,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,-4.6500001,1,1,1.54,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,1.85,0,0,21.68,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,7.3099999,0,0,190.67,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,1.25,0,0,35.290001,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,.36000001,0,0,552.03003,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,1.65,0,0,143.67999,.0012000001,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,1.5599999,0,0,1.72,.0026,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,7.3099999,0,0,71.580002,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,-6.6700001,0,0,138.00999,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,-1.5,1,1,6.7399998,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,2.5599999,0,0,1.87,.0031999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,1.7,1,0,2.1400001,.00079999998,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,-2.9400001,1,0,20.33,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,2.0699999,0,0,14.88,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,1.22,0,1,55.330002,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10,-14.02,0,1,11.93,.0018,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,.94,1,0,9,.0027999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,2.97,1,1,1.02,.001,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10,.43000001,0,0,18.67,.0070000002,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,2.0999999,0,0,13.55,0,20,-905.70605,-2962.8237,-4155.9414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2,3.1300001,0,0,13.09,.0024000001,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,-.40000001,0,0,7.5999999,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,.0099999998,0,0,104.99,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-1.51,0,0,434.32001,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,1.04,0,0,85.410004,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-1.96,0,0,10.51,.00079999998,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-3.8099999,0,0,142.69,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,1.65,0,0,570.48999,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,4.7800002,1,0,3.8499999,.0124,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10,1.88,0,0,186.56,0,20,-905.70605,-2962.8237,-4155.9414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1,0,0,164.83,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,2.28,1,0,36.529999,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-5.98,0,0,834.03003,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,3.27,0,0,5.4499998,.00079999998,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,-.40000001,0,0,34.459999,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,1.12,0,0,236.67,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,.079999998,0,0,10.13,.00079999998,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-6,1.5599999,1,0,3.1600001,.00060000003,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,3.76,0,1,11.82,.0016,20,-905.70605,-2962.8237,-4155.9414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10,-3.3,0,0,22.620001,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,.57999998,0,0,43.02,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,1.0599999,0,0,11.06,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,4.1900001,0,1,2.29,.0041999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,3.6199999,0,0,17.33,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,2.1300001,0,0,1265.11,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,-7.73,1,1,9.9200001,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,5.1799998,1,0,8.6899996,.001,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,2.4200001,0,1,62.450001,.0034,20,-905.70605,-2962.8237,-4155.9414,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,-.11,0,0,31.629999,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,5.1199999,1,0,6.4299998,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,3.78,0,0,120.88,.00079999998,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-8,-3.9300001,1,1,10.16,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-4.3499999,0,0,175.97,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-.66000003,0,0,154.17,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5,1.84,1,1,21.23,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,.94,0,0,113.15,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,7.4699998,0,0,7.29,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-5.6799998,0,0,17.280001,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,-.40000001,0,1,12.73,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,.94,0,0,29.969999,.00079999998,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,.87,1,1,10.72,.0071999999,20,-905.70605,-2962.8237,-4155.9414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-4.6500001,0,0,811.60999,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,1.52,0,0,41.48,0,20,-905.70605,-2962.8237,-4155.9414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,.94,1,0,110.64,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,.66000003,0,1,130.98,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,4.8899999,0,0,39.66,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,.079999998,1,1,19.200001,.0089999996,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10,-3.3,0,0,114.67,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10,1.5,0,0,2.76,.021199999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,2.21,0,0,75.790001,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,1.5599999,1,1,1.23,.0099999998,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1.5599999,1,1,11.78,.0012000001,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,1.96,1,1,1.33,.00079999998,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,.94,1,1,14.5,.0206,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,1.5599999,0,0,6.0100002,.0104,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,1.96,1,1,5.52,.00079999998,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,.94,1,0,1016.4,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-6,1.88,0,0,2.72,.0014,20,-905.70605,-2962.8237,-4155.9414,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-4.2800002,0,0,597.53003,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,2.5599999,1,0,4.75,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,-.23,1,0,4.4099998,.0080000004,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,2.28,1,1,23.66,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,1.5599999,0,1,46.41,.0102,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,1.5599999,1,0,7.23,.00060000003,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,4.2399998,0,0,71.699997,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,4.2399998,0,1,15.19,.0080000004,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,3.22,0,1,1.02,.011,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,.94,0,0,60.900002,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,4.2199998,1,0,57.970001,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,-4.04,0,0,304.91,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,-3.79,0,0,350.13,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,1.5,0,0,86.709999,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,2.3199999,0,1,1.5599999,.0057999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8,3.6099999,0,0,5.6999998,.00039999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7,2.5699999,0,0,31.469999,.0018,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1,0,0,27.389999,0,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9,3.1300001,0,0,4.25,.00019999999,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,1.96,0,0,51.310001,.001,20,-905.70605,-2962.8237,-4155.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
